Linux 4.18.0-348.23.1.el8_5.aarch64 (cna0146.deucalion.macc.fccn.pt) 	16/03/26 	_aarch64_	(48 CPU)

11:40:31      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:56        0      2662    0.00    0.40    0.00    0.00    0.40    29  kiblnd_sd_02_02
11:40:56        0      2663    0.00    0.40    0.00    0.00    0.40    32  kiblnd_sd_02_03
11:40:56        0      2674    0.00    0.20    0.00    0.00    0.20     7  ptlrpcd_00_03
11:40:56        0      2675    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_04
11:40:56        0      2677    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_06
11:40:56        0      2683    0.00    0.20    0.00    0.00    0.20    22  ptlrpcd_01_00
11:40:56        0      2687    0.00    0.20    0.00    0.00    0.20    15  ptlrpcd_01_04
11:40:56        0      2694    0.00    0.20    0.00    0.00    0.20    15  ptlrpcd_01_11
11:40:56        0      2706    0.00    0.20    0.00    0.00    0.20    34  ptlrpcd_02_11
11:40:56        0      2707    0.00    0.20    0.00    0.00    0.20    39  ptlrpcd_03_00
11:40:56        0      2710    0.00    0.20    0.00    0.00    0.20    40  ptlrpcd_03_03
11:40:56        0      2711    0.00    0.20    0.00    0.00    0.20    36  ptlrpcd_03_04
11:40:56        0      2713    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_06
11:40:56        0      2715    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_08
11:40:56        0      2716    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_09
11:40:56        0      2717    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_10
11:40:56        0      2718    0.00    0.20    0.00    0.00    0.20    46  ptlrpcd_03_11
11:40:56        0      2739    0.00    0.20    0.00    0.00    0.20    19  ldlm_bl_01
11:40:56        0     10848    0.00    0.20    0.00    0.00    0.20     5  ldlm_bl_07
11:40:56        0     12874    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_15
11:40:56        0     12877    0.00    0.20    0.00    0.00    0.20    43  ldlm_bl_18
11:40:56        0     12878    0.00    0.20    0.00    0.00    0.20    23  ldlm_bl_19
11:40:56        0     12880    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_21
11:40:56      901     70391    0.20    0.00    0.00    0.00    0.20    12  icinga2
11:40:56        0    114592    0.00    0.20    0.00    0.00    0.20    29  kworker/u96:1-ipoib_wq
11:40:56    30910    121285    0.20    1.40    0.00    0.00    1.60    15  pidstat
11:40:56    30910    121579    0.20    1.40    0.00    0.00    1.60     3  pidstat
11:40:56    30910    122103    0.00    1.60    0.00    0.00    1.60    13  pidstat
11:40:56    30910    122905    0.20    1.20    0.00    0.00    1.40     4  pidstat
11:40:56    30910    122906   19.80   13.60    0.00    0.00   33.40    42  python
11:40:56    30910    122907  226.00    7.40    0.00    0.00  233.40     1  java

11:40:51      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:56    30910    122906    165.20      0.00  250816   74112   0.23  python
11:40:56    30910    122907    220.80      0.00 14545408  467712   1.42  java

11:40:56      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:41:01        0        11    0.00    0.20    0.00    0.00    0.20    10  rcu_sched
11:41:01        0      1450    0.00    0.20    0.00    0.00    0.20     0  NetworkManager
11:41:01      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:41:01      901      1742    0.00    0.20    0.00    0.00    0.20     6  icinga2
11:41:01        0      2652    0.00    0.20    0.00    0.00    0.20    10  kiblnd_sd_00_00
11:41:01        0      2653    0.00    0.20    0.00    0.00    0.20     8  kiblnd_sd_00_01
11:41:01        0      2656    0.00    0.20    0.00    0.00    0.20    13  kiblnd_sd_01_00
11:41:01        0      2657    0.00    0.20    0.00    0.00    0.20    20  kiblnd_sd_01_01
11:41:01        0      2658    0.00    0.20    0.00    0.00    0.20    12  kiblnd_sd_01_02
11:41:01        0      2659    0.00    0.20    0.00    0.00    0.20    14  kiblnd_sd_01_03
11:41:01        0      2661    0.00    0.20    0.00    0.00    0.20    32  kiblnd_sd_02_01
11:41:01        0      2663    0.00    0.20    0.00    0.00    0.20    33  kiblnd_sd_02_03
11:41:01        0      2673    0.00    0.20    0.00    0.00    0.20     9  ptlrpcd_00_02
11:41:01        0      2685    0.00    0.20    0.00    0.00    0.20    21  ptlrpcd_01_02
11:41:01        0      2689    0.00    0.20    0.00    0.00    0.20    20  ptlrpcd_01_06
11:41:01        0      2698    0.00    0.20    0.00    0.00    0.20    34  ptlrpcd_02_03
11:41:01        0      2703    0.00    0.20    0.00    0.00    0.20    34  ptlrpcd_02_08
11:41:01        0      2708    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_01
11:41:01        0      2712    0.00    0.20    0.00    0.00    0.20    36  ptlrpcd_03_05
11:41:01        0      2714    0.00    0.20    0.00    0.00    0.20    39  ptlrpcd_03_07
11:41:01        0     10845    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_04
11:41:01        0     10851    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_10
11:41:01    30910    121285    0.60    1.00    0.00    0.00    1.60    15  pidstat
11:41:01    30910    121579    0.40    1.20    0.00    0.00    1.60     3  pidstat
11:41:01    30910    122103    0.40    1.20    0.00    0.00    1.60    13  pidstat
11:41:01    30910    122905    0.20    1.40    0.00    0.00    1.60     4  pidstat
11:41:01    30910    122906    2.20    0.60    0.00    0.00    2.80    42  python
11:41:01    30910    122907  382.60   20.00    0.00    0.00  402.60     1  java
11:41:01    30910    123228   43.60    6.00    0.00    0.00   49.60    22  python

11:40:56      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:41:01    30910    122906      1.20      0.00  250816   74112   0.23  python
11:41:01    30910    122907    345.80      0.00 18946240  546176   1.66  java
11:41:01    30910    123228    155.00      0.00   48000   44224   0.13  python

11:41:01      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:41:06        0       797    0.00    0.20    0.00    0.00    0.20    43  jbd2/nvme0n1p4-
11:41:06        0      1424    1.40    1.60    0.00    0.00    3.00    35  node_exporter
11:41:06        0      1450    0.20    0.20    0.00    0.00    0.40     0  NetworkManager
11:41:06      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:41:06        0      2652    0.00    0.80    0.00    0.20    0.80     2  kiblnd_sd_00_00
11:41:06        0      2653    0.00    0.80    0.00    0.40    0.80     8  kiblnd_sd_00_01
11:41:06        0      2654    0.00    0.80    0.00    0.20    0.80     8  kiblnd_sd_00_02
11:41:06        0      2655    0.00    1.00    0.00    0.20    1.00    11  kiblnd_sd_00_03
11:41:06        0      2656    0.00    0.80    0.00    0.20    0.80    12  kiblnd_sd_01_00
11:41:06        0      2657    0.00    0.60    0.00    0.20    0.60    21  kiblnd_sd_01_01
11:41:06        0      2658    0.00    0.60    0.00    0.20    0.60    19  kiblnd_sd_01_02
11:41:06        0      2659    0.00    0.80    0.00    0.20    0.80    19  kiblnd_sd_01_03
11:41:06        0      2660    0.00    0.20    0.00    0.00    0.20    24  kiblnd_sd_02_00
11:41:06        0      2661    0.00    0.20    0.00    0.00    0.20    24  kiblnd_sd_02_01
11:41:06        0      2662    0.00    0.20    0.00    0.20    0.20    25  kiblnd_sd_02_02
11:41:06        0      2663    0.00    0.20    0.00    0.00    0.20    33  kiblnd_sd_02_03
11:41:06        0      2678    0.00    0.20    0.00    0.00    0.20    10  ptlrpcd_00_07
11:41:06        0      2679    0.00    0.20    0.00    0.00    0.20     1  ptlrpcd_00_08
11:41:06        0      2680    0.00    0.20    0.00    0.00    0.20     0  ptlrpcd_00_09
11:41:06        0      2682    0.00    0.20    0.00    0.00    0.20     7  ptlrpcd_00_11
11:41:06        0      2684    0.00    0.20    0.00    0.00    0.20    19  ptlrpcd_01_01
11:41:06        0      2690    0.00    0.20    0.00    0.00    0.20    17  ptlrpcd_01_07
11:41:06        0      2695    0.00    0.20    0.00    0.00    0.20    25  ptlrpcd_02_00
11:41:06        0      2697    0.00    0.20    0.00    0.00    0.20    33  ptlrpcd_02_02
11:41:06        0      2699    0.00    0.20    0.00    0.20    0.20    24  ptlrpcd_02_04
11:41:06        0      2701    0.00    0.20    0.00    0.20    0.20    33  ptlrpcd_02_06
11:41:06        0      2702    0.00    0.20    0.00    0.00    0.20    24  ptlrpcd_02_07
11:41:06        0      2704    0.00    0.20    0.00    0.00    0.20    25  ptlrpcd_02_09
11:41:06        0      2709    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_02
11:41:06        0      2713    0.00    0.20    0.00    0.00    0.20    47  ptlrpcd_03_06
11:41:06        0      2715    0.00    0.20    0.00    0.20    0.20    39  ptlrpcd_03_08
11:41:06        0      2716    0.00    0.20    0.00    0.00    0.20    39  ptlrpcd_03_09
11:41:06        0      2739    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_01
11:41:06        0      2740    0.00    0.20    0.00    0.00    0.20    23  ldlm_bl_02
11:41:06        0      4018    0.00    0.20    0.00    0.00    0.20     6  ldlm_bl_03
11:41:06        0     10846    0.00    0.20    0.00    0.00    0.20     7  ldlm_bl_05
11:41:06        0     10847    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_06
11:41:06        0     10849    0.00    0.20    0.00    0.00    0.20     8  ldlm_bl_08
11:41:06        0     10850    0.00    0.20    0.00    0.00    0.20    31  ldlm_bl_09
11:41:06        0     12870    0.00    0.20    0.00    0.00    0.20     7  ldlm_bl_11
11:41:06        0     12871    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_12
11:41:06        0     12872    0.00    0.20    0.00    0.00    0.20     0  ldlm_bl_13
11:41:06        0     12873    0.00    0.20    0.00    0.00    0.20    31  ldlm_bl_14
11:41:06        0     12876    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_17
11:41:06        0     12879    0.00    0.20    0.00    0.00    0.20    12  ldlm_bl_20
11:41:06        0     12881    0.00    0.20    0.00    0.00    0.20     8  ldlm_bl_22
11:41:06        0     12882    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_23
11:41:06        0     12883    0.00    0.20    0.00    0.00    0.20     7  ldlm_bl_24
11:41:06        0     12884    0.00    0.20    0.00    0.00    0.20    33  ldlm_bl_25
11:41:06        0     12885    0.00    0.20    0.00    0.00    0.20    12  ldlm_bl_26
11:41:06        0     12886    0.00    0.20    0.00    0.00    0.20     1  ldlm_bl_27
11:41:06        0     12887    0.00    0.20    0.00    0.00    0.20    31  ldlm_bl_28
11:41:06        0     12888    0.00    0.20    0.00    0.00    0.20     8  kworker/8:1-events
11:41:06        0     64709    0.00    0.20    0.00    0.00    0.20     2  kworker/2:1-events_power_efficient
11:41:06      901     70391    0.20    0.00    0.00    0.00    0.20    15  icinga2
11:41:06        0     72982    0.20    0.00    0.00    0.00    0.20    11  kworker/11:0-mm_percpu_wq
11:41:06        0    115136    0.00    0.20    0.00    0.00    0.20    30  kworker/30:0-mm_percpu_wq
11:41:06    30910    121285    0.60    1.00    0.00    0.00    1.60    15  pidstat
11:41:06    30910    121579    0.40    1.60    0.00    0.00    2.00     3  pidstat
11:41:06    30910    122103    0.60    1.40    0.00    0.00    2.00    15  pidstat
11:41:06    30910    122905    0.60    1.20    0.00    0.00    1.80     4  pidstat
11:41:06    30910    122906    0.20    0.00    0.00    0.00    0.20    42  python
11:41:06    30910    122907 1442.60   71.20    0.00    0.00 1513.80     1  java
11:41:06    30910    123228   14.80    2.40    0.00    0.00   17.20    38  python
11:41:06    30910    123236   12.00    1.00    0.00    0.20   13.00    29  python
11:41:06    30910    123237   11.80    0.80    0.00    0.00   12.60    20  python
11:41:06    30910    123240   11.80    0.80    0.00    0.60   12.60     4  python
11:41:06    30910    123242   11.80    1.20    0.00    0.40   13.00    39  python
11:41:06    30910    123244   11.40    1.00    0.00    0.60   12.40    10  python
11:41:06    30910    123246   11.00    1.20    0.00    0.00   12.20     4  python
11:41:06    30910    123248   12.20    0.20    0.00    0.20   12.40    15  python
11:41:06    30910    123250   11.80    1.00    0.00    0.80   12.80    16  python
11:41:06    30910    123252   11.80    0.80    0.00    0.20   12.60    18  python
11:41:06    30910    123254   11.80    0.40    0.00    0.00   12.20    26  python
11:41:06    30910    123256   12.20    0.60    0.00    0.40   12.80    26  python
11:41:06    30910    123258   12.00    0.80    0.00    0.60   12.80    36  python
11:41:06    30910    123260   11.40    1.20    0.00    0.00   12.60     2  python
11:41:06    30910    123263   12.00    0.40    0.00    0.20   12.40    38  python
11:41:06    30910    123265   11.80    0.80    0.00    0.20   12.60    46  python
11:41:06    30910    123267   12.40    0.60    0.00    0.20   13.00    42  python
11:41:06    30910    123269   11.80    0.80    0.00    0.40   12.60     8  python
11:41:06    30910    123271   11.60    0.80    0.00    0.00   12.40    27  python
11:41:06    30910    123273   11.00    1.20    0.00    0.00   12.20    28  python
11:41:06    30910    123275   11.40    1.20    0.00    0.20   12.60    40  python
11:41:06    30910    123277   12.40    0.20    0.00    0.80   12.60    17  python
11:41:06    30910    123279   11.20    1.20    0.00    0.40   12.40     1  python
11:41:06    30910    123281   11.80    0.80    0.00    0.00   12.60    31  python
11:41:06    30910    123283   11.60    0.60    0.00    0.00   12.20    25  python
11:41:06    30910    123285   11.80    0.60    0.00    0.20   12.40    18  python
11:41:06    30910    123287   12.20    0.40    0.00    0.00   12.60    33  python
11:41:06    30910    123289   11.20    1.20    0.00    0.00   12.40     3  python
11:41:06    30910    123291   12.00    0.80    0.00    0.20   12.80    16  python
11:41:06    30910    123293   12.00    0.60    0.00    0.00   12.60    25  python
11:41:06    30910    123295   12.20    0.60    0.00    0.40   12.80     2  python
11:41:06    30910    123297   12.00    0.80    0.00    0.00   12.80    47  python
11:41:06    30910    123299   13.00    0.20    0.00    0.20   13.20    20  python
11:41:06    30910    123301   11.80    1.00    0.00    0.00   12.80     8  python
11:41:06    30910    123303   12.00    0.40    0.00    0.20   12.40     9  python
11:41:06    30910    123305   11.80    1.20    0.00    0.00   13.00    12  python
11:41:06    30910    123307   12.20    0.80    0.00    0.20   13.00    31  python
