Linux 4.18.0-348.23.1.el8_5.aarch64 (cna0146.deucalion.macc.fccn.pt) 	16/03/26 	_aarch64_	(48 CPU)

11:37:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:34        0      2713    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_06
11:37:34        0      2714    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_07
11:37:34        0      2715    0.00    0.20    0.00    0.00    0.20    46  ptlrpcd_03_08
11:37:34        0      2716    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_09
11:37:34        0      2717    0.00    0.39    0.00    0.00    0.39    40  ptlrpcd_03_10
11:37:34        0      2718    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_11
11:37:34        0      2739    0.00    0.20    0.00    0.00    0.20     3  ldlm_bl_01
11:37:34        0      2740    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_02
11:37:34        0      4018    0.00    0.20    0.00    0.00    0.20    34  ldlm_bl_03
11:37:34        0     10845    0.00    0.20    0.00    0.00    0.20     8  ldlm_bl_04
11:37:34        0     10846    0.00    0.20    0.00    0.00    0.20     5  ldlm_bl_05
11:37:34        0     10847    0.00    0.20    0.00    0.00    0.20    43  ldlm_bl_06
11:37:34        0     10848    0.00    0.20    0.00    0.00    0.20    39  ldlm_bl_07
11:37:34        0     10849    0.00    0.20    0.00    0.00    0.20    39  ldlm_bl_08
11:37:34        0     10850    0.00    0.39    0.00    0.00    0.39    31  ldlm_bl_09
11:37:34        0     10851    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_10
11:37:34        0     12870    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_11
11:37:34        0     12871    0.00    0.20    0.00    0.00    0.20    45  ldlm_bl_12
11:37:34        0     12872    0.00    0.20    0.00    0.00    0.20    43  ldlm_bl_13
11:37:34        0     12873    0.00    0.20    0.00    0.00    0.20    29  ldlm_bl_14
11:37:34        0     12874    0.00    0.20    0.00    0.00    0.20    33  ldlm_bl_15
11:37:34        0     12875    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_16
11:37:34        0     12876    0.00    0.20    0.00    0.00    0.20    40  ldlm_bl_17
11:37:34        0     12877    0.00    0.20    0.00    0.00    0.20     7  ldlm_bl_18
11:37:34        0     12878    0.00    0.20    0.00    0.00    0.20    29  ldlm_bl_19
11:37:34        0     12879    0.00    0.20    0.00    0.00    0.20     7  ldlm_bl_20
11:37:34        0     12880    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_21
11:37:34        0     12881    0.00    0.20    0.00    0.00    0.20    21  ldlm_bl_22
11:37:34        0     12882    0.00    0.20    0.00    0.00    0.20    21  ldlm_bl_23
11:37:34        0     12883    0.00    0.20    0.00    0.00    0.20     3  ldlm_bl_24
11:37:34        0     12884    0.00    0.20    0.00    0.00    0.20    32  ldlm_bl_25
11:37:34        0     12885    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_26
11:37:34        0     12886    0.00    0.20    0.00    0.00    0.20    11  ldlm_bl_27
11:37:34        0     12887    0.00    0.20    0.00    0.00    0.20    21  ldlm_bl_28
11:37:34        0    116624    0.20    0.00    0.00    0.00    0.20    31  slurmstepd
11:37:34    30910    121285    0.59    1.18    0.00    0.00    1.77    14  pidstat
11:37:34    30910    121579    0.39    1.18    0.00    0.00    1.57     2  pidstat
11:37:34    30910    122103    0.39    1.18    0.00    0.00    1.57     3  pidstat
11:37:34    30910    122104   10.04    3.54    0.00    0.00   13.58    14  python
11:37:34    30910    122105  114.17   18.70    0.00    0.00  132.87    18  java

11:37:29      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:37:34        0      1424      4.13      0.00  728064   31488   0.10  node_exporter
11:37:34    30910    122103     40.55      0.00   23232   17792   0.05  pidstat
11:37:34    30910    122104    103.35      0.00   57856   37824   0.11  python
11:37:34    30910    122105    643.90      0.00 4845952  133184   0.40  java

11:37:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:39        0        11    0.00    0.20    0.00    0.00    0.20    44  rcu_sched
11:37:39        0      1441    0.40    0.00    0.00    0.00    0.40    12  cgroups_exporte
11:37:39        0      1450    0.20    0.00    0.00    0.00    0.20     1  NetworkManager
11:37:39        0      1696    0.00    0.20    0.00    0.00    0.20    14  kworker/14:2-events
11:37:39        0      2656    0.00    0.20    0.00    0.00    0.20    20  kiblnd_sd_01_00
11:37:39        0      2657    0.00    0.20    0.00    0.00    0.20    12  kiblnd_sd_01_01
11:37:39        0      2658    0.00    0.20    0.00    0.00    0.20    22  kiblnd_sd_01_02
11:37:39        0      2692    0.00    0.20    0.00    0.00    0.20    17  ptlrpcd_01_09
11:37:39        0     10849    0.00    0.20    0.00    0.00    0.20    39  ldlm_bl_08
11:37:39      901     70391    0.20    0.20    0.00    0.00    0.40    20  icinga2
11:37:39      901     70488    0.20    0.00    0.00    0.00    0.20    23  icinga2
11:37:39        0    115133    0.20    0.00    0.00    0.00    0.20     5  kworker/5:0-events
11:37:39    30910    121285    0.60    1.00    0.00    0.00    1.60    14  pidstat
11:37:39    30910    121579    0.80    1.00    0.00    0.00    1.80     2  pidstat
11:37:39    30910    122103    0.20    1.40    0.00    0.00    1.60     3  pidstat
11:37:39    30910    122104    1.60    0.80    0.00    0.00    2.40    14  python
11:37:39    30910    122105  272.00   11.00    0.00    0.00  283.00    18  java

11:37:34      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:37:39        0      1441      0.60      0.00 2424448    9536   0.03  cgroups_exporte
11:37:39      901     70488     11.20      0.00 1241600   18432   0.06  icinga2
11:37:39    30910    122103      2.60      0.00   23232   22016   0.07  pidstat
11:37:39    30910    122104     55.60      0.00  124544   38592   0.12  python
11:37:39    30910    122105    745.60      0.00 12510336  281344   0.85  java
11:37:39      901    122163     37.20      0.00   11520    3072   0.01  check_ntp_time

11:37:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:44        0       183    0.00    0.20    0.00    0.00    0.20    28  ksoftirqd/28
11:37:44        0      1450    0.00    0.20    0.00    0.00    0.20     1  NetworkManager
11:37:44      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:37:44        0      2653    0.00    0.20    0.00    0.00    0.20     9  kiblnd_sd_00_01
11:37:44        0      2659    0.00    0.20    0.00    0.00    0.20    15  kiblnd_sd_01_03
11:37:44        0      2660    0.00    0.20    0.00    0.00    0.20    31  kiblnd_sd_02_00
11:37:44        0      2661    0.00    0.20    0.00    0.00    0.20    32  kiblnd_sd_02_01
11:37:44        0      2662    0.00    0.20    0.00    0.00    0.20    33  kiblnd_sd_02_02
11:37:44        0      2663    0.00    0.20    0.00    0.00    0.20    31  kiblnd_sd_02_03
11:37:44        0      2681    0.00    0.20    0.00    0.00    0.20     1  ptlrpcd_00_10
11:37:44    30910    121285    1.00    0.60    0.00    0.00    1.60    14  pidstat
11:37:44    30910    121579    0.60    1.00    0.00    0.00    1.60     2  pidstat
11:37:44    30910    122103    0.40    1.20    0.00    0.00    1.60     3  pidstat

11:37:39      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:37:44    30910    116635      1.20      0.00   18560    6336   0.02  bash

11:37:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:49        0        11    0.00    0.20    0.00    0.00    0.20    44  rcu_sched
11:37:49        0      1424    5.80    0.00    0.00    0.00    5.80    33  node_exporter
11:37:49        0      1450    0.00    0.20    0.00    0.00    0.20     1  NetworkManager
11:37:49        0      2654    0.00    0.20    0.00    0.00    0.20     0  kiblnd_sd_00_02
11:37:49        0    114592    0.00    0.20    0.00    0.00    0.20    45  kworker/u96:1-ipoib_wq
11:37:49    30910    121285    0.60    1.00    0.00    0.00    1.60    14  pidstat
11:37:49    30910    121579    0.40    1.20    0.00    0.00    1.60     2  pidstat
11:37:49    30910    122103    0.60    1.00    0.00    0.00    1.60     3  pidstat

11:37:44      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:37:49        0      1424      9.40      0.00  728064   31488   0.10  node_exporter

11:37:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:54        0       797    0.00    0.20    0.00    0.00    0.20    44  jbd2/nvme0n1p4-
11:37:54        0      1450    0.00    0.20    0.00    0.00    0.20     1  NetworkManager
11:37:54    30910    121285    0.40    1.00    0.00    0.00    1.40    14  pidstat
11:37:54    30910    121579    0.80    0.80    0.00    0.00    1.60     2  pidstat
11:37:54    30910    122103    0.60    1.00    0.00    0.00    1.60     3  pidstat

11:37:49      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:37:54        0      1441      0.40      0.00 2424448    9536   0.03  cgroups_exporte

11:37:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:59        0      1450    0.00    0.20    0.00    0.00    0.20     1  NetworkManager
11:37:59      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:37:59        0     55152    0.00    0.20    0.00    0.00    0.20     7  kworker/7:0-events
11:37:59        0    116554    0.20    0.00    0.00    0.00    0.20    22  kworker/22:0-mm_percpu_wq
11:37:59    30910    116635    0.00    0.20    0.00    0.00    0.20     0  bash
11:37:59        0    120527    0.20    0.00    0.00    0.00    0.20     4  kworker/u97:3-events_unbound
11:37:59    30910    121285    0.20    1.40    0.00    0.00    1.60    14  pidstat
11:37:59    30910    121579    0.20    1.40    0.00    0.00    1.60     2  pidstat
11:37:59    30910    122103    0.40    1.20    0.00    0.00    1.60     3  pidstat

11:37:54      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

11:37:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:04        0        11    0.00    0.20    0.00    0.00    0.20    36  rcu_sched
11:38:04        0       331    0.00    0.20    0.00    0.00    0.20    32  kworker/32:1-mm_percpu_wq
11:38:04        0      1424    6.20    0.00    0.00    0.00    6.20    33  node_exporter
11:38:04        0    116624    0.00    0.20    0.00    0.00    0.20    31  slurmstepd
11:38:04    30910    116635    0.20    0.00    0.00    0.00    0.20     0  bash
11:38:04    30910    121285    0.40    1.00    0.00    0.00    1.40    14  pidstat
11:38:04    30910    121579    0.00    1.40    0.00    0.00    1.40     2  pidstat
11:38:04    30910    122103    0.40    1.20    0.00    0.00    1.60     3  pidstat

11:37:59      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:38:04        0      1424      6.60      0.00  728064   31488   0.10  node_exporter

11:38:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:09        0      1450    0.20    0.20    0.00    0.00    0.40     0  NetworkManager
11:38:09    30910    116635    0.20    0.00    0.00    0.00    0.20     0  bash
11:38:09    30910    121285    0.60    1.00    0.00    0.00    1.60    14  pidstat
11:38:09    30910    121579    0.20    1.40    0.00    0.00    1.60     2  pidstat
11:38:09    30910    122103    0.20    1.40    0.00    0.00    1.60     3  pidstat

11:38:04      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

11:38:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:14        0        11    0.00    0.20    0.00    0.20    0.20    36  rcu_sched
11:38:14      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:38:14        0      2667    0.00    0.20    0.00    0.00    0.20    47  kiblnd_sd_03_03
11:38:14        0      2672    0.00    0.20    0.00    0.00    0.20     3  ptlrpcd_00_01
11:38:14      901     70391    0.00    0.20    0.00    0.00    0.20    20  icinga2
11:38:14    30910    116635    0.20    0.20    0.00    0.00    0.40     0  bash
11:38:14    30910    121285    0.00    1.60    0.00    0.00    1.60    14  pidstat
11:38:14    30910    121579    0.40    1.20    0.00    0.00    1.60     2  pidstat
11:38:14    30910    122103    0.40    1.20    0.00    0.00    1.60     3  pidstat

11:38:09      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

11:38:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:19        0      1424    6.40    0.00    0.00    0.00    6.40    33  node_exporter
11:38:19        0      2652    0.00    0.20    0.00    0.00    0.20     6  kiblnd_sd_00_00
11:38:19        0      2655    0.00    0.20    0.00    0.00    0.20     9  kiblnd_sd_00_03
11:38:19        0      2656    0.00    2.20    0.00    0.00    2.20    20  kiblnd_sd_01_00
11:38:19        0      2657    0.00    2.00    0.00    0.00    2.00    22  kiblnd_sd_01_01
11:38:19        0      2658    0.00    2.00    0.00    0.00    2.00    21  kiblnd_sd_01_02
11:38:19        0      2659    0.00    2.00    0.00    0.00    2.00    23  kiblnd_sd_01_03
11:38:19        0      2663    0.00    0.20    0.00    0.00    0.20    24  kiblnd_sd_02_03
11:38:19        0      2671    0.00    0.20    0.00    0.00    0.20    10  ptlrpcd_00_00
11:38:19        0      2673    0.00    0.20    0.00    0.00    0.20     0  ptlrpcd_00_02
11:38:19        0      2674    0.00    0.20    0.00    0.00    0.20    11  ptlrpcd_00_03
11:38:19        0      2675    0.00    0.20    0.00    0.00    0.20     2  ptlrpcd_00_04
11:38:19        0      2676    0.00    0.20    0.00    0.00    0.20    10  ptlrpcd_00_05
11:38:19        0      2677    0.00    0.20    0.00    0.00    0.20     1  ptlrpcd_00_06
11:38:19        0      2678    0.00    0.20    0.00    0.00    0.20    11  ptlrpcd_00_07
11:38:19        0      2680    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_09
11:38:19        0      2682    0.00    0.20    0.00    0.00    0.20     7  ptlrpcd_00_11
11:38:19        0      2686    0.00    0.20    0.00    0.00    0.20    14  ptlrpcd_01_03
11:38:19        0      2688    0.00    0.20    0.00    0.00    0.20    12  ptlrpcd_01_05
11:38:19        0      2691    0.00    0.20    0.00    0.00    0.20    22  ptlrpcd_01_08
11:38:19        0      2693    0.00    0.20    0.00    0.00    0.20    14  ptlrpcd_01_10
11:38:19        0      2696    0.00    0.20    0.00    0.00    0.20    25  ptlrpcd_02_01
11:38:19        0      2698    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_03
11:38:19        0      2700    0.00    0.20    0.00    0.00    0.20    27  ptlrpcd_02_05
11:38:19        0      2703    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_08
11:38:19        0      2705    0.00    0.20    0.00    0.00    0.20    35  ptlrpcd_02_10
11:38:19        0      2706    0.00    0.20    0.00    0.00    0.20    29  ptlrpcd_02_11
11:38:19        0      2709    0.00    0.20    0.00    0.00    0.20    38  ptlrpcd_03_02
11:38:19        0      2710    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_03
11:38:19        0      2712    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_05
11:38:19        0      2713    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_06
11:38:19        0      2714    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_07
11:38:19        0      2715    0.00    0.20    0.00    0.00    0.20    46  ptlrpcd_03_08
11:38:19        0      2716    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_09
11:38:19        0      2717    0.00    0.20    0.00    0.00    0.20    40  ptlrpcd_03_10
11:38:19        0      2718    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_11
11:38:19        0      2739    0.00    0.20    0.00    0.00    0.20     5  ldlm_bl_01
11:38:19        0      3216    0.00    0.20    0.00    0.00    0.20    13  cvmfs2
11:38:19        0      3230    0.20    0.00    0.00    0.00    0.20     6  cvmfs2
11:38:19        0     10845    0.00    0.20    0.00    0.00    0.20     8  ldlm_bl_04
11:38:19        0     10848    0.00    0.20    0.00    0.00    0.20    39  ldlm_bl_07
11:38:19        0     12871    0.00    0.20    0.00    0.00    0.20    45  ldlm_bl_12
11:38:19        0     12873    0.00    0.20    0.00    0.00    0.20    29  ldlm_bl_14
11:38:19        0     12875    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_16
11:38:19        0     12876    0.00    0.20    0.00    0.00    0.20    40  ldlm_bl_17
11:38:19        0     12877    0.00    0.20    0.00    0.00    0.20     8  ldlm_bl_18
11:38:19        0     12880    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_21
11:38:19        0     12881    0.00    0.20    0.00    0.00    0.20    22  ldlm_bl_22
11:38:19        0     12882    0.00    0.20    0.00    0.00    0.20    21  ldlm_bl_23
11:38:19        0     12883    0.00    0.20    0.00    0.00    0.20     4  ldlm_bl_24
11:38:19        0     12884    0.00    0.20    0.00    0.00    0.20    32  ldlm_bl_25
11:38:19        0     12887    0.00    0.20    0.00    0.00    0.20    21  ldlm_bl_28
11:38:19      901     70391    0.20    0.00    0.00    0.00    0.20    20  icinga2
11:38:19    30910    116635    0.20    0.00    0.00    0.00    0.20     0  bash
11:38:19        0    119060    0.00    0.20    0.00    0.00    0.20     0  kworker/u102:2-xprtiod
11:38:19    30910    121285    0.20    1.40    0.00    0.00    1.60    14  pidstat
11:38:19    30910    121579    0.20    1.40    0.00    0.00    1.60     2  pidstat
11:38:19    30910    122103    0.20    1.40    0.00    0.00    1.60     3  pidstat
11:38:19    30910    122339    8.60    6.20    0.00    0.00   14.80    12  python
11:38:19    30910    122340    4.00    3.20    0.00    0.00    7.20    15  java

11:38:14      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:38:19        0      1424      7.20      0.00  728064   33472   0.10  node_exporter
11:38:19    30910    116635      2.60      0.00   18560    6336   0.02  bash
11:38:19    30910    122339    153.20      0.00   57856   37824   0.11  python
11:38:19    30910    122340    242.60      0.00 3678016   36800   0.11  java

11:38:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:24        0      1441    0.20    0.20    0.00    0.00    0.40    12  cgroups_exporte
11:38:24        0      1450    0.20    0.20    0.00    0.00    0.40     1  NetworkManager
11:38:24      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:38:24        0      2656    0.00    1.60    0.00    0.00    1.60    23  kiblnd_sd_01_00
11:38:24        0      2657    0.00    1.80    0.00    0.00    1.80    20  kiblnd_sd_01_01
11:38:24        0      2658    0.00    1.60    0.00    0.00    1.60    17  kiblnd_sd_01_02
11:38:24        0      2659    0.00    1.60    0.00    0.00    1.60    21  kiblnd_sd_01_03
11:38:24        0      2660    0.00    0.20    0.00    0.00    0.20    31  kiblnd_sd_02_00
11:38:24        0      2661    0.00    0.20    0.00    0.00    0.20    27  kiblnd_sd_02_01
11:38:24        0      2662    0.00    0.20    0.00    0.00    0.20    33  kiblnd_sd_02_02
11:38:24        0      2672    0.00    0.20    0.00    0.00    0.20     6  ptlrpcd_00_01
11:38:24        0      2679    0.00    0.20    0.00    0.00    0.20     7  ptlrpcd_00_08
11:38:24        0      2681    0.00    0.20    0.00    0.00    0.20    11  ptlrpcd_00_10
11:38:24        0      2695    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_00
11:38:24        0      2696    0.00    0.20    0.00    0.00    0.20    25  ptlrpcd_02_01
11:38:24        0      2697    0.00    0.20    0.00    0.00    0.20    29  ptlrpcd_02_02
11:38:24        0      2699    0.00    0.20    0.00    0.00    0.20    28  ptlrpcd_02_04
11:38:24        0      2700    0.00    0.20    0.00    0.00    0.20    27  ptlrpcd_02_05
11:38:24        0      2701    0.00    0.20    0.00    0.00    0.20    29  ptlrpcd_02_06
11:38:24        0      2702    0.00    0.20    0.00    0.00    0.20    31  ptlrpcd_02_07
11:38:24        0      2704    0.00    0.20    0.00    0.00    0.20    31  ptlrpcd_02_09
11:38:24        0      2707    0.00    0.20    0.00    0.00    0.20    45  ptlrpcd_03_00
11:38:24        0      2708    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_01
11:38:24        0      2709    0.00    0.20    0.00    0.00    0.20    38  ptlrpcd_03_02
11:38:24        0      2710    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_03
11:38:24        0      2711    0.00    0.20    0.00    0.00    0.20    39  ptlrpcd_03_04
11:38:24        0      2712    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_05
11:38:24        0      2714    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_07
11:38:24        0      2740    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_02
11:38:24        0      4018    0.00    0.20    0.00    0.00    0.20    34  ldlm_bl_03
11:38:24        0     10846    0.00    0.20    0.00    0.00    0.20     5  ldlm_bl_05
11:38:24        0     10847    0.00    0.20    0.00    0.00    0.20    43  ldlm_bl_06
11:38:24        0     10849    0.00    0.20    0.00    0.00    0.20    39  ldlm_bl_08
11:38:24        0     10850    0.00    0.20    0.00    0.00    0.20    31  ldlm_bl_09
11:38:24        0     10851    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_10
11:38:24        0     12870    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_11
11:38:24        0     12872    0.00    0.20    0.00    0.00    0.20    43  ldlm_bl_13
11:38:24        0     12873    0.00    0.20    0.00    0.00    0.20    29  ldlm_bl_14
11:38:24        0     12874    0.00    0.20    0.00    0.00    0.20    33  ldlm_bl_15
11:38:24        0     12878    0.00    0.20    0.00    0.00    0.20    29  ldlm_bl_19
11:38:24        0     12879    0.00    0.20    0.00    0.00    0.20     9  ldlm_bl_20
11:38:24        0     12885    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_26
11:38:24        0     12886    0.00    0.20    0.00    0.00    0.20     3  ldlm_bl_27
11:38:24        0    115120    0.20    0.00    0.00    0.00    0.20     0  kworker/0:2-mm_percpu_wq
11:38:24    30910    121285    0.40    1.40    0.00    0.00    1.80    14  pidstat
11:38:24    30910    121579    0.20    1.40    0.00    0.00    1.60     2  pidstat
11:38:24    30910    122103    0.60    1.00    0.00    0.00    1.60     3  pidstat
11:38:24    30910    122339    0.60    0.60    0.00    0.00    1.20    15  python
11:38:24    30910    122340  212.80   19.40    0.00    0.00  232.20    15  java

11:38:19      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:38:24    30910    122339     42.60      0.00  132736   38400   0.12  python
11:38:24    30910    122340    697.60      0.00 5665024  177792   0.54  java

11:38:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:29        0        11    0.00    0.20    0.00    0.00    0.20    36  rcu_sched
11:38:29        0       774    0.20    0.00    0.00    0.00    0.20    21  kworker/u98:2-flush-lustre-ffff807f84
11:38:29        0      1450    0.00    0.20    0.00    0.00    0.20     0  NetworkManager
11:38:29        0      2658    0.00    0.20    0.00    0.00    0.20    17  kiblnd_sd_01_02
11:38:29        0     12881    0.00    0.20    0.00    0.00    0.20    12  ldlm_bl_22
11:38:29        0     12882    0.00    0.20    0.00    0.00    0.20    13  ldlm_bl_23
11:38:29        0     12884    0.00    0.20    0.00    0.00    0.20    32  ldlm_bl_25
11:38:29        0    114592    0.00    0.20    0.00    0.00    0.20    45  kworker/u96:1-ipoib_wq
11:38:29    30910    121285    0.40    1.20    0.00    0.00    1.60    14  pidstat
11:38:29    30910    121579    0.40    1.20    0.00    0.00    1.60     2  pidstat
11:38:29    30910    122103    0.40    1.20    0.00    0.00    1.60     3  pidstat
11:38:29    30910    122339    0.00    0.40    0.00    0.00    0.40     2  python
11:38:29    30910    122340  260.80    9.80    0.00    0.00  270.60    15  java

11:38:24      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
