Linux 4.18.0-348.23.1.el8_5.aarch64 (cna0146.deucalion.macc.fccn.pt) 	16/03/26 	_aarch64_	(48 CPU)

11:48:51      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:49:26    30910    125048   11.60    1.00    0.00    0.00   12.60    40  python
11:49:26    30910    125050   12.60    0.40    0.00    0.00   13.00    16  python
11:49:26    30910    125052   12.00    0.60    0.00    0.20   12.60    45  python
11:49:26    30910    125054   12.40    0.40    0.00    0.00   12.80    23  python
11:49:26    30910    125057   11.60    1.00    0.00    0.20   12.60     8  python
11:49:26    30910    125059   12.00    0.80    0.00    0.60   12.80    24  python
11:49:26    30910    125061   12.00    0.60    0.00    0.40   12.60     6  python
11:49:26    30910    125063   11.80    0.80    0.00    0.20   12.60    20  python
11:49:26    30910    125065   11.20    1.40    0.00    0.60   12.60     5  python
11:49:26    30910    125067   12.40    0.40    0.00    0.60   12.80    31  python
11:49:26    30910    125069   12.20    0.40    0.00    0.60   12.60    41  python
11:49:26    30910    125071   11.60    0.80    0.00    0.40   12.40     5  python

11:49:21      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:49:26        0      1441      2.40      0.00 2424448    9536   0.03  cgroups_exporte
11:49:26    30910    124655   2689.60      0.00 22866112 1306048   3.97  java
11:49:26    30910    124970    592.40      0.00   58112   54080   0.16  python
11:49:26    30910    124973    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    124974    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    124977    256.60      0.00   65472   58688   0.18  python
11:49:26    30910    124979    257.00      0.00   65472   58688   0.18  python
11:49:26    30910    124981    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    124983    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    124985    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    124987    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    124990    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    124993    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    124995    257.00      0.00   65472   58752   0.18  python
11:49:26    30910    124998    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125000    256.60      0.00   65472   58688   0.18  python
11:49:26    30910    125002    257.00      0.00   65472   58688   0.18  python
11:49:26    30910    125004    257.00      0.00   65472   58752   0.18  python
11:49:26    30910    125006    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125008    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125010    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125012    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125014    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125016    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125018    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125020    256.60      0.00   65472   58688   0.18  python
11:49:26    30910    125022    257.00      0.00   65472   58688   0.18  python
11:49:26    30910    125024    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125026    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125028    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125030    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125032    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125034    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125036    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125038    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125040    256.60      0.00   65472   58688   0.18  python
11:49:26    30910    125042    257.00      0.00   65472   58688   0.18  python
11:49:26    30910    125044    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125046    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125048    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125050    257.00      0.00   65472   58752   0.18  python
11:49:26    30910    125052    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125054    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125057    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125059    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125061    256.60      0.00   65472   58688   0.18  python
11:49:26    30910    125063    257.00      0.00   65472   58688   0.18  python
11:49:26    30910    125065    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125067    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125069    256.80      0.00   65472   58688   0.18  python
11:49:26    30910    125071    256.80      0.00   65472   58688   0.18  python
